"BLOOD" "HIPPOC" "CORTEX" "HYPOTH" "SKM-GN" "SKM-VL" "HEART" "KIDNEY" "ADRNL" "COLON" "SPLEEN" "LUNG" "SMLINT" "LIVER" "WAT-SC"
"170" 0.540496 0.62131 0.578313 0.504415 0.593525 0.480507 0.550712 0.49798 0.615461 0.475918 0.612773 0.662726 0.648042 0.569081 0.455629
"171" 0.570239 0.51236 0.498364 0.520873 0.591673 0.495539 0.529639 0.50756 0.560812 0.460668 0.528576 0.565362 0.596066 0.591152 0.456106
"172" 0.532252 0.49224 0.611852 0.458188 0.59958 0.508147 0.550118 0.498017 0.565574 0.517217 0.531363 0.555808 0.541972 0.542462 0.458731
"173" 0.447174 0.577464 0.557401 0.603782 0.512199 0.481048 0.547838 0.44505 0.564099 0.50574 0.635522 0.617107 0.456422 0.545071 0.450057
"174" 0.572427 0.558577 0.556196 0.416906 0.532758 0.57073 0.5419 0.498087 0.628063 0.562631 0.590142 0.612597 0.633383 0.441818 0.441209
"175" 0.584861 0.597222 0.543855 0.569862 0.526271 0.528791 0.547312 0.4851 0.611735 0.506979 0.641882 0.647894 0.520005 0.402915 0.436376
"176" 0.498616 0.572973 0.60057 0.499672 0.497109 0.581756 0.561154 0.486523 0.559738 0.60266 0.655037 0.634114 0.517516 0.431737 0.453824
"177" 0.500143 0.646925 0.58511 0.416266 0.544807 0.482667 0.549527 0.451899 0.618462 0.531366 0.630042 0.631696 0.456643 0.48918 0.439441
"178" 0.494478 0.691262 0.606929 0.388803 0.548356 0.57353 0.58054 0.427284 0.609438 0.579424 0.613213 0.592982 0.531741 0.503002 0.468524
"179" 0.531198 0.473934 0.587749 0.704226 0.526367 0.446137 0.490844 0.540558 0.591289 0.46558 0.642417 0.68585 0.629161 0.462059 0.430355
"180" 0.580046 0.649266 0.646574 0.420203 0.5699 0.629043 0.530063 0.471342 0.611401 0.648995 0.627235 0.708028 0.579526 0.519629 0.460745
"181" 0.451359 0.622577 0.618837 0.707936 0.508357 0.403734 0.55857 0.486006 0.601622 0.417672 0.66491 0.606011 0.60941 0.443295 0.431289
"182" 0.568694 0.458019 0.618452 0.596915 0.564886 0.532607 0.54892 0.470583 0.605471 0.549249 0.578697 0.658575 0.680503 0.43261 0.434431
"183" 0.52351 0.717734 0.56508 0.460711 0.498037 0.502803 0.520304 0.530335 0.61694 0.532805 0.675444 0.625374 0.496213 0.507841 0.478798
"184" 0.535248 0.485381 0.636507 0.636887 0.578781 0.595679 0.570692 0.441928 0.591567 0.549791 0.576717 0.663592 0.722177 0.477575 0.421031
"185" 0.427974 0.761003 0.640029 0.355095 0.484789 0.424907 0.507599 0.515027 0.616274 0.50669 0.704535 0.643813 0.40691 0.472885 0.467988
"186" 0.502206 0.598339 0.535052 0.332861 0.533596 0.483847 0.598512 0.451293 0.630082 0.485276 0.611185 0.62915 0.619299 0.484083 0.441464
"187" 0.540205 0.53583 0.541194 0.441819 0.536763 0.465231 0.609618 0.513768 0.592108 0.490126 0.662532 0.582773 0.673257 0.486504 0.438471
"188" 0.472368 0.548581 0.573449 0.489855 0.528357 0.580118 0.471778 0.466532 0.582997 0.550795 0.532279 0.600115 0.511515 0.515745 0.468321
"189" 0.444028 0.588509 0.593213 0.438489 0.515246 0.543899 0.494822 0.464604 0.5983 0.570398 0.58283 0.663299 0.513703 0.465313 0.420992
"190" 0.442993 0.462507 0.464676 0.546827 0.49074 0.622727 0.500598 0.457583 0.632295 0.583399 0.580947 0.680486 0.51791 0.428071 0.448662
"191" 0.616544 0.560464 0.550744 0.419098 0.580223 0.429134 0.589166 0.527476 0.547218 0.488804 0.652299 0.623766 0.642415 0.577236 0.456174
"192" 0.543677 0.723444 0.534339 0.539544 0.543411 0.459378 0.542195 0.545041 0.569617 0.543967 0.704334 0.721772 0.541443 0.526831 0.450537
"193" 0.576944 0.776175 0.513876 0.580325 0.522906 0.422096 0.544154 0.562502 0.568138 0.61938 0.644905 0.639563 0.559598 0.496845 0.490156
"194" 0.589123 0.662741 0.513757 0.587941 0.512561 0.494011 0.512149 0.5515 0.649864 0.551167 0.641416 0.645654 0.597357 0.485913 0.449123
"195" 0.559078 0.618143 0.502296 0.543757 0.521755 0.415959 0.623943 0.463418 0.628011 0.540321 0.628534 0.620828 0.608902 0.456372 0.440517
"196" 0.518722 0.520154 0.611865 0.547928 0.538954 0.609977 0.476448 0.527423 0.564974 0.578855 0.574911 0.596668 0.522092 0.531236 0.45583
"197" 0.532426 0.516452 0.603307 0.47564 0.55458 0.53286 0.46446 0.506437 0.579936 0.574768 0.535494 0.572242 0.555283 0.517367 0.446902
"198" 0.508831 0.53336 0.603541 0.515153 0.527098 0.463958 0.53772 0.515604 0.584095 0.513271 0.51263 0.592093 0.605529 0.514199 0.438421
"199" 0.453645 0.51013 0.578439 0.502852 0.558757 0.552464 0.525663 0.524755 0.590137 0.520362 0.641728 0.618293 0.520003 0.506655 0.449568
"200" 0.437945 0.546179 0.566035 0.511692 0.578245 0.539835 0.530418 0.518819 0.593475 0.529868 0.611894 0.647288 0.51444 0.522 0.452814
"201" 0.510116 0.531208 0.499806 0.571133 0.530838 0.486727 0.56584 0.578522 0.591369 0.545508 0.616959 0.588145 0.53341 0.508209 0.422663
"202" 0.496038 0.604924 0.598865 0.544703 0.531092 0.522475 0.503677 0.399825 0.574657 0.513532 0.532586 0.606045 0.526206 0.478848 0.478735
"203" 0.513666 0.487352 0.492982 0.498743 0.514536 0.469598 0.55387 0.526771 0.623559 0.529142 0.628857 0.65003 0.540554 0.506537 0.412971
"204" 0.483773 0.570006 0.565887 0.420662 0.519659 0.48682 0.514783 0.501944 0.630762 0.56462 0.605928 0.593219 0.525541 0.486181 0.43017
"205" 0.443738 0.55395 0.439663 0.508713 0.562006 0.574141 0.528816 0.534024 0.590999 0.49387 0.635383 0.610848 0.564933 0.441318 0.469839
"206" 0.454511 0.588693 0.52579 0.464285 0.518083 0.538815 0.516993 0.509892 0.58157 0.488114 0.67175 0.579875 0.558812 0.432417 0.465384
"207" 0.424848 0.503174 0.545642 0.528893 0.515835 0.550197 0.519642 0.502072 0.591325 0.532812 0.679192 0.577773 0.501992 0.423647 0.454816
"208" 0.469337 0.54778 0.498768 0.508307 0.511956 0.467904 0.617672 0.466236 0.615095 0.444259 0.625382 0.718385 0.486684 0.562153 0.457133
"209" 0.445169 0.551579 0.547801 0.454411 0.525661 0.46789 0.618955 0.46801 0.640622 0.468515 0.627416 0.692979 0.534768 0.570241 0.469756
"210" 0.470568 0.597486 0.533578 0.526316 0.538101 0.515753 0.466035 0.473424 0.56566 0.591182 0.622028 0.569921 0.519742 0.363201 0.423341
"211" 0.523299 0.450419 0.598573 0.396064 0.478507 0.455189 0.48407 0.487797 0.489316 0.550592 0.591114 0.517444 0.595029 0.445567 0.426675
"212" 0.469115 0.615149 0.484097 0.618699 0.556407 0.537261 0.563896 0.455696 0.667234 0.479996 0.583873 0.677366 0.458066 0.499463 0.469148
"213" 0.597554 0.584778 0.769753 0.350738 0.506978 0.443758 0.511301 0.53248 0.55819 0.564322 0.735888 0.67521 0.701739 0.435835 0.432006
"214" 0.389037 0.689439 0.559111 0.479333 0.5549 0.571487 0.57328 0.417942 0.640634 0.495347 0.561675 0.665909 0.621657 0.49544 0.45743
"215" 0.478312 0.610776 0.514535 0.441803 0.534309 0.595515 0.55076 0.469419 0.629438 0.551517 0.504582 0.642755 0.473459 0.515217 0.4245
"216" 0.564068 0.565098 0.662157 0.619556 0.528744 0.434037 0.529539 0.506798 0.557722 0.516774 0.700312 0.613815 0.709731 0.465632 0.471227
"217" 0.461345 0.566129 0.766274 0.542879 0.636367 0.442103 0.538779 0.455776 0.620021 0.537209 0.608592 0.652052 0.512135 0.472725 0.440805
"218" 0.502994 0.622991 0.701015 0.546224 0.44329 0.550914 0.532723 0.485677 0.576312 0.522924 0.634069 0.692151 0.509407 0.442182 0.445769
"219" 0.609938 0.562183 0.490386 0.314386 0.607208 0.540407 0.52955 0.462741 0.550766 0.558673 0.650915 0.633442 0.499357 0.494627 0.447461
"220" 0.49927 0.51675 0.447119 0.569237 0.521385 0.529469 0.512067 0.508899 0.578964 0.597034 0.672741 0.633731 0.530888 0.466219 0.442887
"221" 0.521846 0.643478 0.695957 0.476867 0.568345 0.520597 0.580404 0.450773 0.61574 0.511208 0.600267 0.547837 0.547147 0.547232 0.434236
"222" 0.528073 0.510963 0.518377 0.484301 0.574298 0.523593 0.568124 0.492191 0.579502 0.542179 0.644264 0.604468 0.552663 0.472448 0.453342
"223" 0.494635 0.662369 0.51423 0.54681 0.457266 0.535431 0.549183 0.425162 0.611686 0.438634 0.636955 0.645918 0.606094 0.42939 0.436213
"224" 0.494898 0.63789 0.567641 0.515446 0.552742 0.493557 0.531095 0.457644 0.605108 0.476067 0.711408 0.701346 0.537075 0.448504 0.436799
"225" 0.539167 0.589137 0.634412 0.48878 0.519891 0.582653 0.483283 0.452056 0.649722 0.558564 0.713722 0.539966 0.544261 0.539682 0.43144
"226" 0.459741 0.571036 0.503098 0.554777 0.536938 0.508677 0.565271 0.495422 0.513219 0.572966 0.531932 0.715225 0.568818 0.442295 0.455695
"227" 0.566471 0.510529 0.504485 0.581758 0.519356 0.515389 0.506256 0.485177 0.638109 0.499194 0.618713 0.574177 0.508692 0.546006 0.447609
"228" 0.533206 0.595773 0.525984 0.454323 0.51801 0.557206 0.534958 0.483461 0.524537 0.548032 0.56361 0.58826 0.576426 0.494648 0.458111
"229" 0.55712 0.574855 0.640559 0.662056 0.531119 0.492743 0.625205 0.507174 0.621757 0.586433 0.638244 0.627862 0.55124 0.526333 0.459813
"230" 0.431659 0.605595 0.459078 0.333861 0.541174 0.533739 0.458184 0.431851 0.575477 0.513122 0.641663 0.653171 0.56049 0.447106 0.420206
"231" 0.488667 0.402838 0.59119 0.475739 0.501974 0.513401 0.482224 0.479757 0.601157 0.432091 0.675578 0.613122 0.404688 0.457995 0.46384
"232" 0.504801 0.673732 0.535522 0.500962 0.568432 0.479859 0.548646 0.456145 0.628048 0.506601 0.645608 0.620374 0.508859 0.488787 0.469871
"233" 0.586914 0.486917 0.62761 0.607987 0.499866 0.605505 0.558181 0.469955 0.648126 0.534918 0.623987 0.64979 0.658596 0.460175 0.476484
"234" 0.536781 0.547932 0.496426 0.560747 0.529806 0.53032 0.529851 0.557344 0.571163 0.506276 0.649951 0.582724 0.588342 0.564963 0.462351
"235" 0.559305 0.555147 0.534707 0.548967 0.517521 0.525749 0.549921 0.542422 0.58671 0.479781 0.622621 0.589416 0.573612 0.549455 0.455124
"236" 0.530547 0.619927 0.599461 0.559266 0.518036 0.595118 0.548763 0.457509 0.620154 0.612242 0.608081 0.675324 0.579802 0.465199 0.464802
"237" 0.48124 0.576407 0.513173 0.46111 0.523035 0.435963 0.512418 0.512809 0.546838 0.42865 0.590373 0.51974 0.503951 0.513558 0.433426
"238" 0.455876 0.478453 0.473435 0.486053 0.545066 0.495658 0.55582 0.497834 0.555968 0.517154 0.560038 0.585297 0.474388 0.440097 0.425876
"239" 0.531701 0.565591 0.54448 0.515779 0.506724 0.46138 0.504404 0.515142 0.58848 0.564964 0.605882 0.489455 0.589638 0.489162 0.462326
"240" 0.482942 0.499218 0.435491 0.451153 0.581705 0.504913 0.548814 0.522672 0.595025 0.514572 0.528706 0.641641 0.58537 0.501446 0.446792
"241" 0.523039 0.639899 0.670562 0.56668 0.445746 0.445177 0.524839 0.439367 0.626809 0.539043 0.66428 0.598084 0.417649 0.475438 0.461797
"242" 0.47977 0.548543 0.489277 0.465131 0.592727 0.506641 0.53937 0.520907 0.563044 0.499625 0.576891 0.66169 0.633133 0.462709 0.424562
"243" 0.452863 0.594967 0.521716 0.514844 0.618266 0.511184 0.510949 0.532406 0.554173 0.52875 0.593452 0.689991 0.560888 0.50926 0.461618
"244" 0.47537 0.603262 0.555375 0.522335 0.63093 0.559391 0.514429 0.53529 0.555987 0.507086 0.596763 0.684055 0.568144 0.510193 0.461896
"245" 0.411698 0.600099 0.70738 0.471205 0.561958 0.544535 0.490528 0.536764 0.619149 0.528838 0.684973 0.701239 0.574384 0.465442 0.452326
"246" 0.594469 0.557693 0.504144 0.526384 0.441675 0.463909 0.578314 0.441459 0.557502 0.527662 0.609459 0.563527 0.541751 0.523632 0.469763
"247" 0.541366 0.598954 0.527636 0.498854 0.58644 0.531353 0.538998 0.468826 0.579688 0.48863 0.567367 0.570792 0.576377 0.428426 0.441106
"248" 0.522711 0.531043 0.48827 0.436194 0.569971 0.527086 0.537907 0.483049 0.586263 0.503394 0.527688 0.591499 0.584725 0.456454 0.438931
"249" 0.526995 0.721512 0.55584 0.493463 0.607176 0.588871 0.5322 0.508151 0.593762 0.595459 0.635374 0.628142 0.622812 0.418824 0.432224
"250" 0.496208 0.421771 0.682544 0.520343 0.605332 0.522985 0.542537 0.519598 0.594756 0.59301 0.596257 0.609315 0.542714 0.477143 0.429451
"251" 0.542161 0.670804 0.486235 0.53233 0.532625 0.58395 0.54833 0.469138 0.568407 0.54722 0.577049 0.62103 0.555718 0.512486 0.468419
"252" 0.574382 0.570608 0.494741 0.505755 0.538753 0.505654 0.525136 0.460171 0.560834 0.559828 0.577894 0.611014 0.531654 0.512766 0.450818
"253" 0.40328 0.51504 0.560115 0.553704 0.543341 0.507717 0.537269 0.516662 0.563273 0.478624 0.557017 0.533938 0.514729 0.458648 0.458465
"254" 0.593566 0.473643 0.456016 0.461198 0.511504 0.494199 0.505611 0.453853 0.563554 0.54039 0.577162 0.610067 0.533671 0.49737 0.436982
"255" 0.413356 0.668993 0.661779 0.54655 0.541555 0.53071 0.564787 0.500553 0.62957 0.510276 0.651903 0.632618 0.539458 0.455285 0.453009
"256" 0.450435 0.668794 0.660322 0.539742 0.527588 0.490708 0.523726 0.501171 0.608108 0.529656 0.680808 0.575131 0.580579 0.451645 0.441893
"257" 0.491275 0.550644 0.628031 0.493407 0.528542 0.521203 0.582043 0.461228 0.651014 0.504 0.599994 0.662763 0.518014 0.465929 0.439408
"258" 0.510948 0.634032 0.643932 0.505096 0.519376 0.509546 0.500067 0.431296 0.650174 0.473844 0.634837 0.654805 0.554766 0.488644 0.428235
"259" 0.479908 0.573513 0.569007 0.37297 0.543766 0.431974 0.555164 0.485004 0.613201 0.390466 0.654343 0.741199 0.568215 0.560767 0.428301
"260" 0.529586 0.654285 0.594859 0.522642 0.51311 0.578302 0.514441 0.463823 0.605551 0.604622 0.602635 0.547835 0.619628 0.354037 0.467928
"261" 0.497546 0.650936 0.547744 0.497641 0.568084 0.613934 0.505775 0.45806 0.576026 0.547248 0.609219 0.660725 0.634012 0.416448 0.453991
"262" 0.472262 0.610986 0.61272 0.550079 0.51656 0.457957 0.564983 0.484564 0.587411 0.568896 0.545735 0.572932 0.514926 0.436487 0.439363
"263" 0.512472 0.558167 0.575298 0.586121 0.54643 0.441716 0.53521 0.474493 0.607198 0.541981 0.53456 0.64555 0.588714 0.479314 0.455587
"264" 0.488188 0.584619 0.545579 0.471175 0.493359 0.56634 0.53357 0.476453 0.57402 0.532648 0.61078 0.59992 0.530837 0.483373 0.459316
"265" 0.475705 0.567863 0.50531 0.510639 0.516065 0.490636 0.522864 0.439636 0.57757 0.507041 0.534406 0.637021 0.4473 0.46791 0.42808
"266" 0.532888 0.529773 0.596309 0.505999 0.465457 0.532353 0.616711 0.490252 0.605853 0.471716 0.633047 0.60293 0.568977 0.536775 0.45401
"267" 0.516719 0.626086 0.743354 0.609159 0.459769 0.477057 0.492647 0.492264 0.621721 0.522926 0.557121 0.562322 0.48211 0.49174 0.460985
"268" 0.548679 0.73266 0.619954 0.415834 0.625631 0.499415 0.571876 0.449602 0.615214 0.494122 0.715532 0.789613 0.58371 0.47332 0.425015
"269" 0.528804 0.8139 0.569613 0.347345 0.541999 0.446733 0.546887 0.46572 0.605871 0.504038 0.606959 0.786567 0.598115 0.466519 0.456102
"270" 0.44756 0.886 0.558979 0.633607 0.472707 0.528583 0.524363 0.505671 0.579451 0.538117 0.65454 0.700488 0.570325 0.472273 0.427107
"271" 0.549977 0.300406 0.612449 0.416301 0.585264 0.498372 0.558827 0.454423 0.627519 0.523377 0.618116 0.583726 0.599362 0.482221 0.462896
"272" 0.455263 0.851179 0.559403 0.508763 0.490225 0.515273 0.526896 0.47589 0.601795 0.580935 0.628681 0.625612 0.525809 0.414075 0.421374
"273" 0.469205 0.829511 0.630821 0.350835 0.545134 0.470002 0.546468 0.435677 0.581091 0.561641 0.589313 0.500009 0.648828 0.516121 0.427958
"274" 0.463668 0.843788 0.526595 0.328576 0.536899 0.440826 0.541196 0.467902 0.567774 0.529101 0.735072 0.635682 0.618319 0.487357 0.429709
"275" 0.542611 0.517309 0.706481 0.737425 0.54329 0.574624 0.533373 0.491124 0.654397 0.535511 0.535073 0.710911 0.495148 0.435342 0.4607
"276" 0.419814 0.6543 0.583476 0.380551 0.527093 0.404298 0.535563 0.454975 0.561475 0.510025 0.712269 0.587022 0.642464 0.471936 0.423536
"277" 0.47694 0.637038 0.60933 0.395591 0.544271 0.416756 0.541531 0.455399 0.532788 0.510215 0.6897 0.583062 0.557448 0.473855 0.42292
"278" 0.50795 0.561391 0.498219 0.551551 0.492965 0.574748 0.541718 0.495336 0.662672 0.553602 0.559698 0.667859 0.5181 0.463028 0.477463
"279" 0.55167 0.51042 0.572042 0.478451 0.548467 0.434067 0.520449 0.473631 0.497688 0.472751 0.620992 0.524447 0.548802 0.496675 0.402542
"280" 0.504137 0.53058 0.494162 0.567366 0.541043 0.576596 0.543371 0.452771 0.528148 0.489847 0.531832 0.635814 0.437396 0.455555 0.444985
"281" 0.469198 0.529157 0.571356 0.44621 0.493882 0.531917 0.583634 0.540235 0.506044 0.539231 0.66846 0.53048 0.583008 0.518374 0.459995
"282" 0.395013 0.525908 0.588042 0.648595 0.61124 0.567231 0.511308 0.46984 0.562933 0.472315 0.601223 0.599176 0.575973 0.447636 0.460173
"283" 0.406363 0.667465 0.606235 0.527488 0.559726 0.534193 0.533726 0.455841 0.583903 0.494172 0.635756 0.605247 0.541468 0.456634 0.463682
"284" 0.509896 0.581931 0.602268 0.360966 0.55806 0.49431 0.55689 0.49236 0.617112 0.474937 0.691502 0.559441 0.589273 0.46137 0.440775
"285" 0.513409 0.59077 0.564379 0.688306 0.523731 0.476439 0.540427 0.527792 0.569931 0.527487 0.592825 0.696282 0.553515 0.518751 0.461687
"286" 0.487173 0.609251 0.598663 0.468428 0.524344 0.499139 0.603807 0.494112 0.611341 0.517309 0.648157 0.636932 0.499271 0.452519 0.438924
"287" 0.477827 0.579001 0.648965 0.499773 0.523441 0.486199 0.604824 0.498171 0.603049 0.539482 0.640167 0.642474 0.524142 0.491924 0.446739
"288" 0.431554 0.614235 0.585034 0.550652 0.602176 0.518991 0.630633 0.496658 0.604042 0.555898 0.547567 0.664346 0.513692 0.43312 0.43991
"289" 0.48191 0.616217 0.545955 0.558765 0.590357 0.544745 0.636394 0.497092 0.598711 0.577189 0.552545 0.651681 0.535971 0.451891 0.443042
"290" 0.543105 0.509334 0.506328 0.535094 0.506752 0.607239 0.576698 0.461686 0.59113 0.542321 0.675057 0.538111 0.533435 0.528268 0.44658
"291" 0.496114 0.545672 0.551313 0.531474 0.548596 0.449056 0.499374 0.503778 0.587783 0.523685 0.518755 0.631968 0.561125 0.472431 0.468401
"292" 0.525085 0.52931 0.473002 0.488456 0.51153 0.444066 0.574063 0.517798 0.542227 0.495877 0.52565 0.585676 0.484572 0.450999 0.460806
"293" 0.528649 0.552889 0.585825 0.554367 0.583904 0.561534 0.571721 0.46562 0.545523 0.549486 0.563831 0.564769 0.555297 0.578933 0.462938
"294" 0.514021 0.55926 0.570119 0.578059 0.578827 0.553083 0.565656 0.466115 0.560187 0.561188 0.534378 0.5981 0.581338 0.530854 0.452575
"295" 0.548322 0.535351 0.600674 0.545243 0.56691 0.540091 0.578775 0.451222 0.564383 0.558711 0.551165 0.573911 0.589614 0.511628 0.446265
"296" 0.490564 0.551006 0.678477 0.478862 0.520483 0.534268 0.519495 0.389081 0.615834 0.508053 0.551856 0.623848 0.542087 0.434511 0.450552
"297" 0.408054 0.538591 0.391454 0.614164 0.526145 0.566077 0.605187 0.543233 0.509234 0.525806 0.57226 0.554459 0.477496 0.438404 0.44074
"298" 0.594364 0.51257 0.60203 0.329743 0.539473 0.561802 0.479816 0.454945 0.552004 0.556615 0.54474 0.570154 0.556561 0.533956 0.427934
"299" 0.532774 0.518565 0.684539 0.569622 0.505576 0.575744 0.501853 0.422792 0.610661 0.432957 0.686292 0.550769 0.515583 0.426292 0.453549
"300" 0.564795 0.514092 0.651265 0.552888 0.472209 0.571444 0.520967 0.444618 0.612084 0.484278 0.695113 0.645505 0.560085 0.447888 0.438232
"301" 0.461324 0.599332 0.471576 0.543522 0.570951 0.465128 0.514402 0.476078 0.644113 0.530144 0.653297 0.543488 0.535295 0.436786 0.428986
"302" 0.499573 0.547134 0.685874 0.484809 0.502174 0.525155 0.62246 0.492036 0.602795 0.570658 0.536136 0.670723 0.558202 0.528903 0.453073
"303" 0.558791 0.540676 0.461584 0.539624 0.571187 0.551058 0.475015 0.503875 0.589849 0.519256 0.665199 0.583182 0.572743 0.482163 0.454306
"304" 0.451002 0.575518 0.547244 0.431418 0.476283 0.468949 0.563551 0.480012 0.56956 0.52609 0.484673 0.585838 0.533002 0.501114 0.436407
"305" 0.544504 0.584957 0.624538 0.507617 0.566412 0.539119 0.498595 0.480368 0.604172 0.513053 0.665625 0.642527 0.558063 0.461463 0.459065
"306" 0.446675 0.593939 0.522453 0.431505 0.493727 0.559299 0.571018 0.474994 0.582111 0.528746 0.631355 0.634574 0.573017 0.46413 0.434668
"307" 0.426652 0.561084 0.47461 0.588532 0.533776 0.50897 0.551445 0.445604 0.610775 0.571596 0.636774 0.59747 0.436387 0.42697 0.441482
"308" 0.578304 0.507751 0.626422 0.463099 0.523045 0.52845 0.538953 0.482462 0.597246 0.517735 0.626066 0.598598 0.622253 0.488958 0.484078
"309" 0.618261 0.501571 0.533496 0.52111 0.565372 0.570351 0.574181 0.515053 0.643163 0.525917 0.690805 0.550395 0.543671 0.473508 0.475979
"310" 0.600338 0.538882 0.524706 0.520366 0.550111 0.588553 0.636191 0.455629 0.643385 0.569822 0.618477 0.608835 0.464259 0.51929 0.480315
"311" 0.490008 0.654326 0.582861 0.516159 0.563106 0.504262 0.546813 0.466535 0.594263 0.491731 0.624444 0.623659 0.637774 0.495495 0.443775
"312" 0.496478 0.485085 0.642919 0.47504 0.529286 0.523133 0.593119 0.47635 0.605424 0.597288 0.558993 0.599269 0.548478 0.468183 0.433314
"313" 0.480584 0.564843 0.609402 0.529837 0.540147 0.535483 0.582005 0.47184 0.609525 0.584387 0.596857 0.608068 0.565148 0.486258 0.414558
"314" 0.426939 0.536155 0.519517 0.470566 0.530063 0.558238 0.56586 0.480035 0.577009 0.576874 0.537996 0.579565 0.468648 0.486062 0.41932
"315" 0.432131 0.505807 0.476372 0.469409 0.514923 0.539326 0.543082 0.491187 0.547452 0.464813 0.492136 0.576407 0.461885 0.515159 0.444818
"316" 0.422493 0.505905 0.429286 0.456705 0.502053 0.498982 0.542455 0.477449 0.548069 0.483541 0.502454 0.524762 0.479162 0.5293 0.439954
"317" 0.504593 0.539914 0.6159 0.451478 0.489794 0.428376 0.558777 0.49614 0.555649 0.532183 0.585524 0.560042 0.511302 0.516347 0.461459
"318" 0.576179 0.610861 0.605639 0.437532 0.49248 0.478781 0.550344 0.471912 0.573682 0.569164 0.626178 0.603949 0.466446 0.460262 0.446476
"319" 0.433422 0.619439 0.567993 0.518496 0.547568 0.566511 0.566779 0.493138 0.596046 0.495864 0.681644 0.688509 0.558533 0.49279 0.418838
"320" 0.441579 0.494285 0.511948 0.513805 0.534319 0.548713 0.524409 0.511694 0.51393 0.473291 0.566399 0.493066 0.469078 0.477577 0.440033
"321" 0.441579 0.494285 0.511948 0.513805 0.534319 0.548713 0.524409 0.511694 0.51393 0.473291 0.566399 0.493066 0.469078 0.477577 0.440033
"322" 0.542651 0.5721 0.514631 0.471664 0.499002 0.465745 0.489921 0.442086 0.551692 0.569195 0.563809 0.604177 0.593889 0.521751 0.440308
"323" 0.489569 0.505605 0.56641 0.551174 0.517871 0.57912 0.527516 0.490896 0.592272 0.529756 0.642927 0.6041 0.548824 0.439048 0.47404
